distance_to_obstacle,obstacle_width,obstacle_height,game_speed,action
462,17,35,6.79,False
458,17,35,6.79,False
453,17,35,6.8,False
448,17,35,6.8,False
443,17,35,6.8,False
438,17,35,6.8,False
433,17,35,6.8,False
429,17,35,6.8,False
423,17,35,6.8,False
419,17,35,6.8,False
414,17,35,6.8,False
410,17,35,6.8,False
404,17,35,6.81,False
400,17,35,6.81,False
394,17,35,6.81,False
389,17,35,6.81,False
385,17,35,6.81,False
379,17,35,6.81,False
375,17,35,6.81,False
370,17,35,6.81,False
365,17,35,6.81,False
359,17,35,6.81,False
354,17,35,6.82,False
349,17,35,6.82,False
344,17,35,6.82,False
339,17,35,6.82,False
335,17,35,6.82,False
330,17,35,6.82,False
324,17,35,6.82,False
320,17,35,6.82,False
316,17,35,6.82,False
310,17,35,6.82,False
305,17,35,6.83,False
300,17,35,6.83,False
295,17,35,6.83,False
290,17,35,6.83,False
286,17,35,6.83,False
281,17,35,6.83,False
276,17,35,6.83,False
272,17,35,6.83,False
266,17,35,6.83,False
261,17,35,6.83,False
256,17,35,6.84,False
251,17,35,6.84,False
246,17,35,6.84,False
241,17,35,6.84,False
237,17,35,6.84,False
232,17,35,6.84,False
227,17,35,6.84,False
223,17,35,6.84,False
217,17,35,6.84,False
213,17,35,6.84,False
207,17,35,6.85,False
202,17,35,6.85,False
197,17,35,6.85,False
192,17,35,6.85,False
187,17,35,6.85,False
183,17,35,6.85,False
177,17,35,6.85,False
173,17,35,6.85,False
168,17,35,6.85,False
164,17,35,6.85,False
159,17,35,6.86,False
154,17,35,6.86,False
149,17,35,6.86,False
144,17,35,6.86,False
140,17,35,6.86,False
135,17,35,6.86,False
130,17,35,6.86,False
126,17,35,6.86,False
120,17,35,6.86,False
116,17,35,6.86,False
110,17,35,6.87,False
110,17,35,6.87,True
109,17,35,6.91,False
104,17,35,6.91,False
100,17,35,6.91,False
94,17,35,6.91,False
89,17,35,6.91,False
84,17,35,6.91,False
79,17,35,6.91,False
74,17,35,6.92,False
70,17,35,6.92,False
64,17,35,6.92,False
64,17,35,6.92,True
461,25,50,6.96,False
456,25,50,6.96,False
451,25,50,6.96,False
446,25,50,6.96,False
441,25,50,6.96,False
436,25,50,6.96,False
430,25,50,6.97,False
426,25,50,6.97,False
420,25,50,6.97,False
416,25,50,6.97,False
411,25,50,6.97,False
405,25,50,6.97,False
400,25,50,6.97,False
396,25,50,6.97,False
391,25,50,6.97,False
385,25,50,6.97,False
381,25,50,6.98,False
376,25,50,6.98,False
370,25,50,6.98,False
365,25,50,6.98,False
359,25,50,6.98,False
354,25,50,6.98,False
349,25,50,6.98,False
344,25,50,6.98,False
339,25,50,6.98,False
334,25,50,6.98,False
329,25,50,6.99,False
323,25,50,6.99,False
318,25,50,6.99,False
313,25,50,6.99,False
308,25,50,6.99,False
303,25,50,6.99,False
298,25,50,6.99,False
293,25,50,6.99,False
288,25,50,6.99,False
284,25,50,6.99,False
278,25,50,7.0,False
274,25,50,7.0,False
268,25,50,7.0,False
264,25,50,7.0,False
258,25,50,7.0,False
253,25,50,7.0,False
248,25,50,7.0,False
244,25,50,7.0,False
238,25,50,7.0,False
234,25,50,7.0,False
228,25,50,7.01,False
223,25,50,7.01,False
219,25,50,7.01,False
213,25,50,7.01,False
208,25,50,7.01,False
204,25,50,7.01,False
198,25,50,7.01,False
194,25,50,7.01,False
188,25,50,7.01,False
183,25,50,7.01,False
178,25,50,7.02,False
173,25,50,7.02,False
167,25,50,7.02,False
162,25,50,7.02,False
158,25,50,7.02,False
152,25,50,7.02,False
148,25,50,7.02,False
142,25,50,7.02,False
137,25,50,7.02,False
132,25,50,7.02,False
126,25,50,7.03,False
121,25,50,7.03,False
116,25,50,7.03,False
111,25,50,7.03,False
106,25,50,7.03,False
106,25,50,7.03,True
397,17,35,7.07,False
392,17,35,7.07,False
386,17,35,7.07,False
381,17,35,7.08,False
376,17,35,7.08,False
371,17,35,7.08,False
366,17,35,7.08,False
361,17,35,7.08,False
356,17,35,7.08,False
351,17,35,7.08,False
346,17,35,7.08,False
340,17,35,7.08,False
335,17,35,7.08,False
329,17,35,7.09,False
324,17,35,7.09,False
320,17,35,7.09,False
314,17,35,7.09,False
309,17,35,7.09,False
304,17,35,7.09,False
299,17,35,7.09,False
293,17,35,7.09,False
288,17,35,7.09,False
283,17,35,7.09,False
277,17,35,7.1,False
273,17,35,7.1,False
267,17,35,7.1,False
263,17,35,7.1,False
257,17,35,7.1,False
252,17,35,7.1,False
247,17,35,7.1,False
242,17,35,7.1,False
237,17,35,7.1,False
232,17,35,7.1,False
227,17,35,7.11,False
222,17,35,7.11,False
216,17,35,7.11,False
212,17,35,7.11,False
205,17,35,7.11,False
201,17,35,7.11,False
196,17,35,7.11,False
191,17,35,7.11,False
185,17,35,7.11,False
180,17,35,7.11,False
174,17,35,7.12,False
169,17,35,7.12,False
164,17,35,7.12,False
164,17,35,7.12,True
168,17,35,7.16,False
163,17,35,7.16,False
158,17,35,7.16,False
152,17,35,7.16,False
147,17,35,7.16,False
142,17,35,7.16,False
137,17,35,7.16,False
131,17,35,7.17,False
126,17,35,7.17,False
120,17,35,7.17,False
115,17,35,7.17,False
110,17,35,7.17,False
105,17,35,7.17,False
105,17,35,7.17,True
244,17,35,7.21,False
240,17,35,7.21,False
234,17,35,7.21,False
230,17,35,7.22,False
224,17,35,7.22,False
219,17,35,7.22,False
214,17,35,7.22,False
208,17,35,7.22,False
203,17,35,7.22,False
198,17,35,7.22,False
192,17,35,7.22,False
188,17,35,7.22,False
183,17,35,7.22,False
177,17,35,7.23,False
172,17,35,7.23,False
167,17,35,7.23,False
162,17,35,7.23,False
157,17,35,7.23,False
152,17,35,7.23,False
147,17,35,7.23,False
142,17,35,7.23,False
137,17,35,7.23,False
132,17,35,7.23,False
126,17,35,7.24,False
121,17,35,7.24,False
115,17,35,7.24,False
110,17,35,7.24,False
105,17,35,7.24,False
100,17,35,7.24,False
95,17,35,7.24,False
89,17,35,7.24,False
89,17,35,7.24,True
451,25,50,7.28,False
445,25,50,7.28,False
441,25,50,7.28,False
435,25,50,7.28,False
430,25,50,7.29,False
424,25,50,7.29,False
419,25,50,7.29,False
414,25,50,7.29,False
408,25,50,7.29,False
403,25,50,7.29,False
398,25,50,7.29,False
393,25,50,7.29,False
388,25,50,7.29,False
381,25,50,7.29,False
376,25,50,7.3,False
370,25,50,7.3,False
364,25,50,7.3,False
359,25,50,7.3,False
354,25,50,7.3,False
348,25,50,7.3,False
343,25,50,7.3,False
338,25,50,7.3,False
333,25,50,7.3,False
327,25,50,7.3,False
322,25,50,7.31,False
316,25,50,7.31,False
311,25,50,7.31,False
306,25,50,7.31,False
301,25,50,7.31,False
295,25,50,7.31,False
290,25,50,7.31,False
285,25,50,7.31,False
281,25,50,7.31,False
275,25,50,7.31,False
270,25,50,7.32,False
265,25,50,7.32,False
259,25,50,7.32,False
254,25,50,7.32,False
248,25,50,7.32,False
243,25,50,7.32,False
238,25,50,7.32,False
232,25,50,7.32,False
226,25,50,7.32,False
221,25,50,7.32,False
216,25,50,7.33,False
210,25,50,7.33,False
206,25,50,7.33,False
200,25,50,7.33,False
196,25,50,7.33,False
190,25,50,7.33,False
185,25,50,7.33,False
180,25,50,7.33,False
175,25,50,7.33,False
170,25,50,7.33,False
164,25,50,7.34,False
159,25,50,7.34,False
153,25,50,7.34,False
149,25,50,7.34,False
143,25,50,7.34,False
137,25,50,7.34,False
132,25,50,7.34,False
127,25,50,7.34,False
121,25,50,7.34,False
116,25,50,7.34,False
116,25,50,7.35,True
109,25,50,7.39,False
104,25,50,7.39,False
98,25,50,7.39,False
92,25,50,7.39,False
87,25,50,7.39,False
81,25,50,7.39,False
77,25,50,7.39,False
77,25,50,7.39,True
497,17,35,7.44,False
492,17,35,7.44,False
487,17,35,7.44,False
481,17,35,7.44,False
476,17,35,7.44,False
470,17,35,7.44,False
465,17,35,7.44,False
460,17,35,7.44,False
454,17,35,7.44,False
449,17,35,7.45,False
443,17,35,7.45,False
439,17,35,7.45,False
433,17,35,7.45,False
427,17,35,7.45,False
422,17,35,7.45,False
416,17,35,7.45,False
411,17,35,7.45,False
405,17,35,7.45,False
399,17,35,7.45,False
394,17,35,7.46,False
388,17,35,7.46,False
383,17,35,7.46,False
378,17,35,7.46,False
372,17,35,7.46,False
367,17,35,7.46,False
362,17,35,7.46,False
355,17,35,7.46,False
350,17,35,7.46,False
345,17,35,7.46,False
339,17,35,7.47,False
334,17,35,7.47,False
329,17,35,7.47,False
322,17,35,7.47,False
318,17,35,7.47,False
312,17,35,7.47,False
308,17,35,7.47,False
302,17,35,7.47,False
297,17,35,7.47,False
292,17,35,7.47,False
286,17,35,7.48,False
281,17,35,7.48,False
275,17,35,7.48,False
269,17,35,7.48,False
264,17,35,7.48,False
258,17,35,7.48,False
252,17,35,7.48,False
247,17,35,7.48,False
242,17,35,7.48,False
236,17,35,7.48,False
231,17,35,7.49,False
225,17,35,7.49,False
220,17,35,7.49,False
213,17,35,7.49,False
208,17,35,7.49,False
202,17,35,7.49,False
197,17,35,7.49,False
191,17,35,7.49,False
185,17,35,7.49,False
179,17,35,7.49,False
175,17,35,7.5,False
168,17,35,7.5,False
163,17,35,7.5,False
157,17,35,7.5,False
151,17,35,7.5,False
146,17,35,7.5,False
140,17,35,7.5,False
136,17,35,7.5,False
130,17,35,7.5,False
124,17,35,7.5,False
119,17,35,7.51,False
113,17,35,7.51,False
107,17,35,7.51,False
101,17,35,7.51,False
96,17,35,7.51,False
90,17,35,7.51,False
85,17,35,7.51,False
85,17,35,7.51,True
462,17,35,7.55,False
457,17,35,7.55,False
451,17,35,7.56,False
446,17,35,7.56,False
441,17,35,7.56,False
435,17,35,7.56,False
429,17,35,7.56,False
424,17,35,7.56,False
418,17,35,7.56,False
413,17,35,7.56,False
407,17,35,7.56,False
402,17,35,7.56,False
396,17,35,7.57,False
391,17,35,7.57,False
384,17,35,7.57,False
379,17,35,7.57,False
373,17,35,7.57,False
368,17,35,7.57,False
363,17,35,7.57,False
358,17,35,7.57,False
351,17,35,7.57,False
346,17,35,7.57,False
340,17,35,7.58,False
335,17,35,7.58,False
330,17,35,7.58,False
325,17,35,7.58,False
318,17,35,7.58,False
313,17,35,7.58,False
307,17,35,7.58,False
302,17,35,7.58,False
297,17,35,7.58,False
292,17,35,7.58,False
286,17,35,7.59,False
279,17,35,7.59,False
274,17,35,7.59,False
268,17,35,7.59,False
263,17,35,7.59,False
258,17,35,7.59,False
252,17,35,7.59,False
246,17,35,7.59,False
241,17,35,7.59,False
235,17,35,7.59,False
229,17,35,7.6,False
224,17,35,7.6,False
218,17,35,7.6,False
212,17,35,7.6,False
206,17,35,7.6,False
201,17,35,7.6,False
195,17,35,7.6,False
189,17,35,7.6,False
184,17,35,7.6,False
179,17,35,7.6,False
172,17,35,7.61,False
167,17,35,7.61,False
161,17,35,7.61,False
156,17,35,7.61,False
149,17,35,7.61,False
144,17,35,7.61,False
138,17,35,7.61,False
132,17,35,7.61,False
125,17,35,7.61,False
120,17,35,7.61,False
114,17,35,7.62,False
108,17,35,7.62,False
103,17,35,7.62,False
98,17,35,7.62,False
92,17,35,7.62,False
87,17,35,7.62,False
87,17,35,7.62,True
442,17,35,7.66,False
437,17,35,7.66,False
431,17,35,7.66,False
426,17,35,7.66,False
420,17,35,7.67,False
415,17,35,7.67,False
409,17,35,7.67,False
403,17,35,7.67,False
398,17,35,7.67,False
393,17,35,7.67,False
387,17,35,7.67,False
381,17,35,7.67,False
375,17,35,7.67,False
369,17,35,7.67,False
363,17,35,7.68,False
357,17,35,7.68,False
351,17,35,7.68,False
346,17,35,7.68,False
340,17,35,7.68,False
334,17,35,7.68,False
328,17,35,7.68,False
323,17,35,7.68,False
318,17,35,7.68,False
311,17,35,7.68,False
305,17,35,7.69,False
300,17,35,7.69,False
293,17,35,7.69,False
288,17,35,7.69,False
282,17,35,7.69,False
276,17,35,7.69,False
271,17,35,7.69,False
264,17,35,7.69,False
259,17,35,7.69,False
253,17,35,7.69,False
248,17,35,7.7,False
242,17,35,7.7,False
237,17,35,7.7,False
231,17,35,7.7,False
226,17,35,7.7,False
220,17,35,7.7,False
215,17,35,7.7,False
209,17,35,7.7,False
203,17,35,7.7,False
197,17,35,7.7,False
191,17,35,7.71,False
185,17,35,7.71,False
180,17,35,7.71,False
173,17,35,7.71,False
167,17,35,7.71,False
162,17,35,7.71,False
155,17,35,7.71,False
149,17,35,7.71,False
144,17,35,7.71,False
137,17,35,7.71,False
132,17,35,7.72,False
126,17,35,7.72,False
121,17,35,7.72,False
114,17,35,7.72,False
109,17,35,7.72,False
103,17,35,7.72,False
103,17,35,7.72,True
477,17,35,7.76,False
472,17,35,7.76,False
466,17,35,7.76,False
461,17,35,7.76,False
454,17,35,7.76,False
449,17,35,7.76,False
442,17,35,7.77,False
438,17,35,7.77,False
431,17,35,7.77,False
426,17,35,7.77,False
420,17,35,7.77,False
414,17,35,7.77,False
408,17,35,7.77,False
402,17,35,7.77,False
397,17,35,7.77,False
391,17,35,7.77,False
385,17,35,7.78,False
379,17,35,7.78,False
373,17,35,7.78,False
367,17,35,7.78,False
361,17,35,7.78,False
355,17,35,7.78,False
350,17,35,7.78,False
344,17,35,7.78,False
339,17,35,7.78,False
333,17,35,7.78,False
328,17,35,7.79,False
323,17,35,7.79,False
316,17,35,7.79,False
311,17,35,7.79,False
305,17,35,7.79,False
299,17,35,7.79,False
293,17,35,7.79,False
287,17,35,7.79,False
282,17,35,7.79,False
277,17,35,7.79,False
270,17,35,7.8,False
264,17,35,7.8,False
258,17,35,7.8,False
252,17,35,7.8,False
246,17,35,7.8,False
241,17,35,7.8,False
235,17,35,7.8,False
230,17,35,7.8,False
224,17,35,7.8,False
219,17,35,7.8,False
212,17,35,7.81,False
208,17,35,7.81,False
202,17,35,7.81,False
196,17,35,7.81,False
191,17,35,7.81,False
185,17,35,7.81,False
178,17,35,7.81,False
172,17,35,7.81,False
167,17,35,7.81,False
161,17,35,7.81,False
155,17,35,7.82,False
150,17,35,7.82,False
143,17,35,7.82,False
138,17,35,7.82,False
132,17,35,7.82,False
127,17,35,7.82,False
121,17,35,7.82,False
115,17,35,7.82,False
110,17,35,7.82,False
104,17,35,7.82,False
98,17,35,7.83,False
93,17,35,7.83,False
93,17,35,7.83,True
211,25,50,7.87,False
205,25,50,7.87,False
198,25,50,7.87,False
192,25,50,7.87,False
186,25,50,7.87,False
181,25,50,7.87,False
175,25,50,7.87,False
169,25,50,7.87,False
163,25,50,7.88,False
157,25,50,7.88,False
151,25,50,7.88,False
146,25,50,7.88,False
140,25,50,7.88,False
133,25,50,7.88,False
127,25,50,7.88,False
121,25,50,7.88,False
115,25,50,7.88,False
115,25,50,7.88,True
306,25,50,7.93,False
300,25,50,7.93,False
295,25,50,7.93,False
290,25,50,7.93,False
284,25,50,7.93,False
278,25,50,7.93,False
273,25,50,7.93,False
267,25,50,7.93,False
261,25,50,7.93,False
255,25,50,7.94,False
249,25,50,7.94,False
244,25,50,7.94,False
238,25,50,7.94,False
231,25,50,7.94,False
226,25,50,7.94,False
219,25,50,7.94,False
214,25,50,7.94,False
209,25,50,7.94,False
202,25,50,7.94,False
197,25,50,7.95,False
190,25,50,7.95,False
185,25,50,7.95,False
179,25,50,7.95,False
172,25,50,7.95,False
167,25,50,7.95,False
161,25,50,7.95,False
155,25,50,7.95,False
150,25,50,7.95,False
144,25,50,7.95,False
139,25,50,7.96,False
133,25,50,7.96,False
127,25,50,7.96,False
121,25,50,7.96,False
116,25,50,7.96,False
110,25,50,7.96,False
110,25,50,7.96,True
516,17,35,8.0,False
510,17,35,8.0,False
504,17,35,8.01,False
498,17,35,8.01,False
492,17,35,8.01,False
486,17,35,8.01,False
479,17,35,8.01,False
473,17,35,8.01,False
468,17,35,8.01,False
461,17,35,8.01,False
456,17,35,8.01,False
449,17,35,8.01,False
443,17,35,8.02,False
437,17,35,8.02,False
431,17,35,8.02,False
425,17,35,8.02,False
419,17,35,8.02,False
414,17,35,8.02,False
408,17,35,8.02,False
402,17,35,8.02,False
396,17,35,8.02,False
389,17,35,8.02,False
384,17,35,8.03,False
379,17,35,8.03,False
373,17,35,8.03,False
366,17,35,8.03,False
360,17,35,8.03,False
354,17,35,8.03,False
348,17,35,8.03,False
342,17,35,8.03,False
336,17,35,8.03,False
330,17,35,8.03,False
324,17,35,8.04,False
319,17,35,8.04,False
312,17,35,8.04,False
306,17,35,8.04,False
300,17,35,8.04,False
294,17,35,8.04,False
288,17,35,8.04,False
282,17,35,8.04,False
276,17,35,8.04,False
270,17,35,8.04,False
264,17,35,8.05,False
258,17,35,8.05,False
252,17,35,8.05,False
246,17,35,8.05,False
241,17,35,8.05,False
234,17,35,8.05,False
228,17,35,8.05,False
223,17,35,8.05,False
217,17,35,8.05,False
211,17,35,8.05,False
206,17,35,8.06,False
199,17,35,8.06,False
193,17,35,8.06,False
187,17,35,8.06,False
181,17,35,8.06,False
176,17,35,8.06,False
169,17,35,8.06,False
164,17,35,8.06,False
158,17,35,8.06,False
151,17,35,8.06,False
145,17,35,8.07,False
139,17,35,8.07,False
133,17,35,8.07,False
133,17,35,8.07,True
471,17,35,8.11,False
465,17,35,8.11,False
459,17,35,8.11,False
454,17,35,8.11,False
448,17,35,8.11,False
442,17,35,8.11,False
436,17,35,8.12,False
431,17,35,8.12,False
423,17,35,8.12,False
418,17,35,8.12,False
411,17,35,8.12,False
405,17,35,8.12,False
399,17,35,8.12,False
393,17,35,8.12,False
387,17,35,8.12,False
381,17,35,8.12,False
375,17,35,8.13,False
369,17,35,8.13,False
362,17,35,8.13,False
357,17,35,8.13,False
350,17,35,8.13,False
344,17,35,8.13,False
338,17,35,8.13,False
332,17,35,8.13,False
327,17,35,8.13,False
321,17,35,8.13,False
315,17,35,8.14,False
310,17,35,8.14,False
303,17,35,8.14,False
298,17,35,8.14,False
292,17,35,8.14,False
287,17,35,8.14,False
280,17,35,8.14,False
275,17,35,8.14,False
268,17,35,8.14,False
263,17,35,8.14,False
256,17,35,8.15,False
250,17,35,8.15,False
244,17,35,8.15,False
237,17,35,8.15,False
232,17,35,8.15,False
225,17,35,8.15,False
219,17,35,8.15,False
213,17,35,8.15,False
207,17,35,8.15,False
201,17,35,8.15,False
195,17,35,8.16,False
189,17,35,8.16,False
183,17,35,8.16,False
176,17,35,8.16,False
170,17,35,8.16,False
165,17,35,8.16,False
158,17,35,8.16,False
152,17,35,8.16,False
146,17,35,8.16,False
140,17,35,8.16,False
134,17,35,8.17,False
129,17,35,8.17,False
122,17,35,8.17,False
122,17,35,8.17,True
480,17,35,8.21,False
474,17,35,8.21,False
468,17,35,8.21,False
461,17,35,8.21,False
456,17,35,8.21,False
449,17,35,8.21,False
443,17,35,8.21,False
438,17,35,8.22,False
432,17,35,8.22,False
426,17,35,8.22,False
421,17,35,8.22,False
414,17,35,8.22,False
408,17,35,8.22,False
401,17,35,8.22,False
396,17,35,8.22,False
389,17,35,8.22,False
383,17,35,8.22,False
377,17,35,8.23,False
371,17,35,8.23,False
364,17,35,8.23,False
358,17,35,8.23,False
352,17,35,8.23,False
346,17,35,8.23,False
340,17,35,8.23,False
333,17,35,8.23,False
327,17,35,8.23,False
321,17,35,8.23,False
315,17,35,8.24,False
309,17,35,8.24,False
304,17,35,8.24,False
297,17,35,8.24,False
292,17,35,8.24,False
285,17,35,8.24,False
280,17,35,8.24,False
274,17,35,8.24,False
268,17,35,8.24,False
263,17,35,8.24,False
257,17,35,8.25,False
252,17,35,8.25,False
245,17,35,8.25,False
239,17,35,8.25,False
233,17,35,8.25,False
226,17,35,8.25,False
220,17,35,8.25,False
214,17,35,8.25,False
208,17,35,8.25,False
203,17,35,8.25,False
196,17,35,8.26,False
191,17,35,8.26,False
184,17,35,8.26,False
179,17,35,8.26,False
172,17,35,8.26,False
166,17,35,8.26,False
160,17,35,8.26,False
154,17,35,8.26,False
148,17,35,8.26,False
142,17,35,8.26,False
136,17,35,8.27,False
130,17,35,8.27,False
124,17,35,8.27,False
117,17,35,8.27,False
111,17,35,8.27,False
104,17,35,8.27,False
104,17,35,8.27,True
228,25,50,8.31,False
223,25,50,8.31,False
217,25,50,8.31,False
210,25,50,8.31,False
204,25,50,8.31,False
199,25,50,8.31,False
191,25,50,8.32,False
185,25,50,8.32,False
179,25,50,8.32,False
173,25,50,8.32,False
167,25,50,8.32,False
161,25,50,8.32,False
155,25,50,8.32,False
148,25,50,8.32,False
148,25,50,8.32,True
511,25,50,8.37,False
504,25,50,8.37,False
498,25,50,8.37,False
492,25,50,8.37,False
486,25,50,8.37,False
480,25,50,8.37,False
473,25,50,8.37,False
467,25,50,8.37,False
462,25,50,8.37,False
455,25,50,8.37,False
449,25,50,8.38,False
443,25,50,8.38,False
436,25,50,8.38,False
430,25,50,8.38,False
423,25,50,8.38,False
417,25,50,8.38,False
410,25,50,8.38,False
405,25,50,8.38,False
398,25,50,8.38,False
392,25,50,8.38,False
387,25,50,8.39,False
381,25,50,8.39,False
375,25,50,8.39,False
369,25,50,8.39,False
362,25,50,8.39,False
355,25,50,8.39,False
349,25,50,8.39,False
344,25,50,8.39,False
337,25,50,8.39,False
331,25,50,8.39,False
326,25,50,8.4,False
319,25,50,8.4,False
314,25,50,8.4,False
307,25,50,8.4,False
301,25,50,8.4,False
295,25,50,8.4,False
288,25,50,8.4,False
283,25,50,8.4,False
276,25,50,8.4,False
270,25,50,8.4,False
264,25,50,8.41,False
258,25,50,8.41,False
252,25,50,8.41,False
247,25,50,8.41,False
240,25,50,8.41,False
233,25,50,8.41,False
226,25,50,8.41,False
220,25,50,8.41,False
213,25,50,8.41,False
208,25,50,8.41,False
201,25,50,8.42,False
195,25,50,8.42,False
188,25,50,8.42,False
182,25,50,8.42,False
176,25,50,8.42,False
169,25,50,8.42,False
163,25,50,8.42,False
156,25,50,8.42,False
150,25,50,8.42,False
143,25,50,8.42,False
137,25,50,8.43,False
132,25,50,8.43,False
124,25,50,8.43,False
118,25,50,8.43,False
112,25,50,8.43,False
105,25,50,8.43,False
99,25,50,8.43,False
92,25,50,8.43,False
92,25,50,8.43,True
453,17,35,8.48,False
447,17,35,8.48,False
440,17,35,8.48,False
435,17,35,8.48,False
428,17,35,8.48,False
422,17,35,8.48,False
415,17,35,8.48,False
409,17,35,8.48,False
403,17,35,8.48,False
396,17,35,8.48,False
390,17,35,8.49,False
384,17,35,8.49,False
378,17,35,8.49,False
371,17,35,8.49,False
365,17,35,8.49,False
359,17,35,8.49,False
352,17,35,8.49,False
347,17,35,8.49,False
340,17,35,8.49,False
333,17,35,8.49,False
327,17,35,8.5,False
321,17,35,8.5,False
314,17,35,8.5,False
309,17,35,8.5,False
301,17,35,8.5,False
295,17,35,8.5,False
289,17,35,8.5,False
283,17,35,8.5,False
275,17,35,8.5,False
269,17,35,8.5,False
262,17,35,8.51,False
257,17,35,8.51,False
250,17,35,8.51,False
245,17,35,8.51,False
237,17,35,8.51,False
231,17,35,8.51,False
225,17,35,8.51,False
219,17,35,8.51,False
213,17,35,8.51,False
213,17,35,8.51,True
132,25,50,8.56,False
126,25,50,8.56,False
119,25,50,8.56,False
113,25,50,8.56,False
106,25,50,8.56,False
100,25,50,8.56,False
95,25,50,8.56,False
87,25,50,8.56,False
87,25,50,8.56,True
459,17,35,8.6,False
453,17,35,8.61,False
446,17,35,8.61,False
439,17,35,8.61,False
433,17,35,8.61,False
426,17,35,8.61,False
420,17,35,8.61,False
413,17,35,8.61,False
407,17,35,8.61,False
400,17,35,8.61,False
394,17,35,8.61,False
387,17,35,8.62,False
381,17,35,8.62,False
374,17,35,8.62,False
368,17,35,8.62,False
362,17,35,8.62,False
355,17,35,8.62,False
349,17,35,8.62,False
342,17,35,8.62,False
336,17,35,8.62,False
330,17,35,8.62,False
324,17,35,8.63,False
316,17,35,8.63,False
310,17,35,8.63,False
305,17,35,8.63,False
298,17,35,8.63,False
292,17,35,8.63,False
